age,individual,single.cell.well.quality,post.analysis.well.quality,single.cell.quality,CD69.measurement..log10.,CD25.measurement..log10.,CD44.measurement..log10.,CD62L.measurement..log10.,sorting.plate.well,sequencing.plate.well,stimulus,time,sizeFactor
25,1,OK,pass,OK,0.301029995663981,0.301029995663981,0.778151250383644,3.6200318951263,Plate 3 A1,Plate 3 A1,peptide G4,6,0.5491145919787725
25,1,OK,pass,OK,2.90200289135073,1.90848501887865,1.44715803134222,2.86746748785905,Plate 3 A2,Plate 3 A2,peptide G4,6,0.6850773621102755
25,1,OK,pass,OK,0,0.477121254719662,1.8750612633917,3.44138088491651,Plate 3 A3,Plate 3 A3,peptide G4,6,0.742709880827819
25,1,OK,pass,OK,3.17435059747938,2.22010808804005,0,2.4345689040342,Plate 3 A4,Plate 3 A4,peptide G4,6,0.6848969504066676
25,1,OK,pass,OK,1.98227123303957,1.14612803567824,1.04139268515823,3.123198075032,Plate 3 A5,Plate 3 A5,peptide G4,6,0.9985968206400827
25,1,OK,pass,OK,2.32633586092875,0.477121254719662,1.39794000867204,3.15106325335375,Plate 3 A6,Plate 3 A6,peptide G4,6,1.1512251218923653
25,1,OK,pass,OK,2.79934054945358,1.77085201164214,1.25527250510331,3.01703333929878,Plate 3 A7,Plate 3 A7,peptide G4,6,1.4099941386697652
25,1,OK,pass,OK,2.8733206018154,0.698970004336019,1.61278385671974,2.97173959088778,Plate 3 A8,Plate 3 A8,peptide G4,6,1.6161099997491999
25,1,OK,pass,OK,1.6232492903979,0.477121254719662,0,3.51851393987789,Plate 3 A9,Plate 3 A9,peptide G4,6,1.023268121108463
25,1,OK,pass,OK,0.301029995663981,0.903089986991944,1.30102999566398,3.52244423350632,Plate 3 A10,Plate 3 A10,peptide G4,6,0.567214396143235
25,1,OK,pass,OK,2.75127910398334,1.97772360528885,1.38021124171161,3.34849957028384,Plate 3 A11,Plate 3 A11,peptide G4,6,1.8232091046132977
25,1,OK,pass,OK,2.76566855475901,2.11727129565576,1.66275783168157,2.90741136077459,Plate 3 A12,Plate 3 A12,peptide G4,6,0.9065237077037913
25,1,OK,pass,OK,2.52633927738984,1,1.50514997831991,3.2895889525426,Plate 3 B1,Plate 3 B1,peptide G4,6,0.6710593727399418
25,1,OK,pass,OK,1.7160033436348,1.81291335664286,0,3.51600623038605,Plate 3 B2,Plate 3 B2,peptide G4,6,0.9842225181551233
25,1,OK,pass,OK,2.91539983521227,2.44090908206522,1.99563519459755,2.66931688056611,Plate 3 B3,Plate 3 B3,peptide G4,6,2.5062838968135255
25,1,OK,pass,OK,3.12483014941386,1.80617997398389,0.698970004336019,3.23401081758718,Plate 3 B4,Plate 3 B4,peptide G4,6,0.7138304773727844
25,1,OK,pass,OK,2.94398887507377,1.63346845557959,0,3.04766419460156,Plate 3 B5,Plate 3 B5,peptide G4,6,1.1195087443980967
25,1,OK,pass,OK,1.11394335230684,0.477121254719662,0.301029995663981,2.89652621748956,Plate 3 B6,Plate 3 B6,peptide G4,6,0.8354911097007713
25,1,OK,pass,OK,2.96284268120124,2.25285303097989,1.57978359661681,2.70500795933334,Plate 3 B7,Plate 3 B7,peptide G4,6,2.261433642969475
25,1,OK,pass,OK,3.02325245963371,1.64345267648619,1.30102999566398,2.84695532501982,Plate 3 B8,Plate 3 B8,peptide G4,6,2.5270628147765652
25,1,OK,pass,OK,3.13417710757677,2.35218251811136,0,2.987219229908,Plate 3 B9,Plate 3 B9,peptide G4,6,2.363023473271083
25,1,OK,pass,OK,3.1102529173534,2.01703333929878,0,2.79934054945358,Plate 3 B10,Plate 3 B10,peptide G4,6,1.0085510363866486
25,1,OK,pass,OK,1.20411998265592,0.698970004336019,0,3.23401081758718,Plate 3 B11,Plate 3 B11,peptide G4,6,0.718936128584888
25,1,OK,pass,OK,0,0.301029995663981,1.38021124171161,3.17983892802319,Plate 3 B12,Plate 3 B12,peptide G4,6,1.2923657079174151
25,1,OK,pass,OK,0,0,2.01703333929878,3.66810623793273,Plate 3 C1,Plate 3 C1,peptide NP68,6,0.512856349846175
25,1,OK,pass,OK,1.20411998265592,0.477121254719662,0.602059991327962,3.30984300471607,Plate 3 C2,Plate 3 C2,peptide NP68,6,0.5503955150743886
25,1,OK,pass,OK,0,0.477121254719662,1.51851393987789,3.04453976039241,Plate 3 C3,Plate 3 C3,peptide NP68,6,0.7227788978717363
25,1,OK,pass,OK,0,0.602059991327962,0.602059991327962,3.53617953213723,Plate 3 C4,Plate 3 C4,peptide NP68,6,0.7942489942560055
25,1,OK,pass,OK,1.39794000867204,0.477121254719662,1.79934054945358,3.63898815934368,Plate 3 C5,Plate 3 C5,peptide NP68,6,1.089957307347123
25,1,OK,pass,OK,0.778151250383644,0.477121254719662,1.72427586960079,3.25090769970086,Plate 3 C6,Plate 3 C6,peptide NP68,6,0.41087863438180994
25,1,OK,pass,OK,0,1,1.47712125471966,3.42586014507784,Plate 3 C7,Plate 3 C7,peptide NP68,6,2.0524762975582163
25,1,OK,pass,OK,1.17609125905568,0.477121254719662,0,3.22762964957101,Plate 3 C8,Plate 3 C8,peptide NP68,6,1.2608522935897053
25,1,OK,pass,OK,0,0.602059991327962,0.301029995663981,3.46239799789896,Plate 3 C9,Plate 3 C9,peptide NP68,6,1.564787380365343
25,1,OK,pass,OK,0.301029995663981,0.698970004336019,0,3.45954325828041,Plate 3 C10,Plate 3 C10,peptide NP68,6,0.7056082139808544
25,1,OK,pass,OK,0.954242509439325,1.07918124604762,0.301029995663981,3.14643813528577,Plate 3 C11,Plate 3 C11,peptide NP68,6,0.9315513212867971
25,1,OK,pass,OK,1.32221929473392,0,0.477121254719662,3.28735377271475,Plate 3 C12,Plate 3 C12,peptide NP68,6,0.4947385045113517
25,1,OK,pass,OK,0,0.602059991327962,0.698970004336019,3.27623195792183,Plate 3 D1,Plate 3 D1,peptide NP68,6,0.43933407033336586
25,1,OK,pass,OK,2.25285303097989,1.11394335230684,2.02118929906994,2.32633586092875,Plate 3 D2,Plate 3 D2,peptide NP68,6,0.7807677297039053
25,1,OK,pass,OK,0.698970004336019,0,0.778151250383644,3.18836592606315,Plate 3 D3,Plate 3 D3,peptide NP68,6,1.0558279233170986
25,1,OK,pass,OK,1.8750612633917,1.57978359661681,1.11394335230684,3.06707085604537,Plate 3 D4,Plate 3 D4,peptide NP68,6,1.1268560110275283
25,1,OK,pass,OK,1.9731278535997,1.43136376415899,1.50514997831991,3.11826472608948,Plate 3 D5,Plate 3 D5,peptide NP68,6,1.7033210172732585
25,1,OK,pass,OK,0,0,0.698970004336019,3.37162192717602,Plate 3 D6,Plate 3 D6,peptide NP68,6,0.33357672967841534
25,1,OK,pass,OK,0.778151250383644,0.301029995663981,1,3.58512218630682,Plate 3 D7,Plate 3 D7,peptide NP68,6,0.9234102431614907
25,1,OK,pass,OK,0,0.602059991327962,0.778151250383644,3.17143390094301,Plate 3 D8,Plate 3 D8,peptide NP68,6,0.6650020497913065
25,1,OK,pass,OK,0,0.301029995663981,0.477121254719662,3.45347123372294,Plate 3 D9,Plate 3 D9,peptide NP68,6,1.2523954949830851
25,1,OK,pass,OK,0.845098040014257,0.602059991327962,0,3.10687054447865,Plate 3 D10,Plate 3 D10,peptide NP68,6,1.207175301473765
25,1,OK,pass,OK,0,0.778151250383644,1.04139268515823,3.64187054547631,Plate 3 D11,Plate 3 D11,peptide NP68,6,0.7137989053246531
25,1,OK,pass,OK,0,0.301029995663981,1.17609125905568,3.01494034979294,Plate 3 D12,Plate 3 D12,peptide NP68,6,0.973524104131175
25,1,OK,pass,OK,2.75966784468963,2.09691001300806,1.61278385671974,2.71516735784846,Plate 3 E1,Plate 3 E1,peptide N4,6,0.6760703078076511
25,1,OK,pass,OK,3.13097669160562,2.54654266347813,1.5440680443502799,2.60097289568675,Plate 3 E2,Plate 3 E2,peptide N4,6,1.4489360048935305
25,1,OK,pass,OK,3.00130093302042,2.49692964807321,1.2304489213782701,1.94448267215017,Plate 3 E3,Plate 3 E3,peptide N4,6,0.58217503666492
25,1,OK,pass,OK,3.4367985102318,2.51188336097887,2.04921802267018,1.98677173426624,Plate 3 E4,Plate 3 E4,peptide N4,6,1.5642732070100602
25,1,OK,pass,OK,3.36153897126928,2.32014628611105,0,2.2148438480477,Plate 3 E5,Plate 3 E5,peptide N4,6,2.5287045612793975
25,1,OK,pass,OK,2.88479536394898,2.30102999566398,2.34242268082221,2.02530586526477,Plate 3 E6,Plate 3 E6,peptide N4,6,0.6647269219433045
25,1,OK,pass,OK,3.29070224328785,2.42160392686983,0.301029995663981,2.72997428569956,Plate 3 E7,Plate 3 E7,peptide N4,6,2.6096237206401303
25,1,OK,pass,OK,3.26387267686522,1.5910646070265,0,2.33041377334919,Plate 3 E8,Plate 3 E8,peptide N4,6,0.9281144783330666
25,1,OK,pass,OK,3.15836249209525,2.30749603791321,1.57978359661681,2.9532763366673,Plate 3 E9,Plate 3 E9,peptide N4,6,3.4998111485822263
25,1,OK,pass,OK,3.36977228859696,2.39445168082622,0,1.67209785793572,Plate 3 E10,Plate 3 E10,peptide N4,6,1.1239784443549825
25,1,OK,pass,OK,3.41128291301738,2.30749603791321,1.9731278535997,2.17609125905568,Plate 3 E11,Plate 3 E11,peptide N4,6,2.4540050954005466
25,1,OK,pass,OK,3.11826472608948,1.92427928606188,1.14612803567824,2.44870631990508,Plate 3 E12,Plate 3 E12,peptide N4,6,0.38658619849100634
25,1,OK,pass,OK,3.36716948853468,2.58883172559421,2.41161970596323,2.23299611039215,Plate 3 F2,Plate 3 F2,peptide N4,6,1.5997917611578654
25,1,OK,pass,OK,3.17724783625562,2.60097289568675,2,1.91907809237607,Plate 3 F3,Plate 3 F3,peptide N4,6,1.3690271510730017
25,1,OK,pass,OK,3.37602918172818,2.35983548233989,1.53147891704226,2.22271647114758,Plate 3 F4,Plate 3 F4,peptide N4,6,1.0390225731260228
25,1,OK,pass,OK,3.31806333496276,2.46239799789896,1.69897000433602,2.17026171539496,Plate 3 F5,Plate 3 F5,peptide N4,6,2.448078570937027
25,1,OK,pass,OK,2.81224469680037,2.30102999566398,0,2.63648789635337,Plate 3 F6,Plate 3 F6,peptide N4,6,1.8311246681090942
25,1,OK,pass,OK,3.25671774597749,2.35218251811136,0,2.79934054945358,Plate 3 F7,Plate 3 F7,peptide N4,6,1.9140599282576456
25,1,OK,pass,OK,2.98181860717066,2.26245108973043,1.53147891704226,1.9731278535997,Plate 3 F8,Plate 3 F8,peptide N4,6,4.105692283101225
25,1,OK,pass,OK,3.18836592606315,2.3747483460101,1.86332286012046,2.58658730467176,Plate 3 F9,Plate 3 F9,peptide N4,6,4.86249231798082
25,1,OK,pass,OK,3.06520612805431,2.65513843481138,0.778151250383644,1.56820172406699,Plate 3 F10,Plate 3 F10,peptide N4,6,1.188768797413169
25,1,OK,pass,OK,3.18412335423967,2.30319605742049,1.79934054945358,1.61278385671974,Plate 3 F11,Plate 3 F11,peptide N4,6,2.2116400127736946
25,1,OK,pass,OK,3.32797162362301,2.55990662503611,2.53529412004277,2.03742649794062,Plate 3 F12,Plate 3 F12,peptide N4,6,0.7889088078292117
25,1,OK,pass,OK,0,0.602059991327962,1.07918124604762,3.38309692994909,Plate 3 G1,Plate 3 G1,peptide T4,6,0.4076086722539168
25,1,OK,pass,OK,2.78103693862113,2.24551266781415,1.77815125038364,3.56596581744667,Plate 3 G2,Plate 3 G2,peptide T4,6,0.6138147391851554
25,1,OK,pass,OK,2.13033376849501,0.845098040014257,3.02816441942447,1.96378782734556,Plate 3 G3,Plate 3 G3,peptide T4,6,1.2100663990240816
25,1,OK,pass,OK,2.78390357927274,1.2304489213782701,0,2.40654018043396,Plate 3 G4,Plate 3 G4,peptide T4,6,0.7956832672996883
25,1,OK,pass,OK,2.52633927738984,0.778151250383644,1.86923171973098,2.66931688056611,Plate 3 G6,Plate 3 G6,peptide T4,6,1.430678340488411
25,1,OK,pass,OK,2.68214507637383,0.602059991327962,1.25527250510331,3.23274206272074,Plate 3 G7,Plate 3 G7,peptide T4,6,1.6309443520783593
25,1,OK,pass,OK,3.03702787975578,2.46982201597816,2.3541084391474,2.02530586526477,Plate 3 G8,Plate 3 G8,peptide T4,6,1.6231054635565962
25,1,OK,pass,OK,2.99913054128737,2.36921585741014,2.54654266347813,2.7160033436348,Plate 3 G9,Plate 3 G9,peptide T4,6,7.7198122870894155
25,1,OK,pass,OK,3.20057692675485,2.05690485133647,1.77815125038364,2.73399928653839,Plate 3 G10,Plate 3 G10,peptide T4,6,2.718380405867562
25,1,OK,pass,OK,3.09691001300806,2.30749603791321,0,2.88705437805096,Plate 3 G11,Plate 3 G11,peptide T4,6,4.219365187251971
25,1,OK,pass,OK,2.85308952985187,1.78532983501077,0,2.5705429398819,Plate 3 H1,Plate 3 H1,peptide T4,6,1.3793737622749147
25,1,OK,pass,OK,3.08134730780413,2.26717172840301,1.27875360095283,2.50105926221775,Plate 3 H2,Plate 3 H2,peptide T4,6,0.8732422586807241
25,1,OK,pass,OK,2.94398887507377,1.04139268515823,1.44715803134222,2.88986172125819,Plate 3 H3,Plate 3 H3,peptide T4,6,1.1378070014365278
25,1,OK,pass,OK,2.84695532501982,0.845098040014257,1.65321251377534,3.13097669160562,Plate 3 H4,Plate 3 H4,peptide T4,6,0.8307101995551619
25,1,OK,pass,OK,2.91907809237607,2.02530586526477,1.61278385671974,2.07918124604762,Plate 3 H5,Plate 3 H5,peptide T4,6,1.3806231133223994
25,1,OK,pass,OK,3.16731733474818,2.46089784275655,2.17897694729317,3.01283722470517,Plate 3 H6,Plate 3 H6,peptide T4,6,1.008880287745733
25,1,OK,pass,OK,3.1034616220947,1.51851393987789,0,2.12057393120585,Plate 3 H8,Plate 3 H8,peptide T4,6,1.946092026233228
25,1,OK,pass,OK,2.69722934275972,1.6232492903979,0,3.38578495884334,Plate 3 H9,Plate 3 H9,peptide T4,6,1.9270405503322339
25,1,OK,pass,OK,2.84073323461181,2.03342375548695,0,3.13097669160562,Plate 3 H10,Plate 3 H10,peptide T4,6,1.699288815697622
25,1,OK,pass,OK,3.13097669160562,2.63144376901317,1.46239799789896,2.3747483460101,Plate 3 H11,Plate 3 H11,peptide T4,6,3.8100426038137796
25,1,OK,pass,OK,2.98632377705077,2.10720996964787,0,2.8733206018154,Plate 4 A1,Plate 4 A1,peptide T4,6,0.7968965360064514
25,1,OK,pass,OK,2.14921911265538,1.73239375982297,1.11394335230684,3.29292029960001,Plate 4 A2,Plate 4 A2,peptide T4,6,0.4042620351519903
25,1,OK,pass,OK,3.04375512696868,2.31386722036915,0,2.43136376415899,Plate 4 A3,Plate 4 A3,peptide T4,6,1.5241857264683851
25,1,OK,pass,OK,2.80617997398389,2.30749603791321,1.60205999132796,2.77232170672292,Plate 4 A4,Plate 4 A4,peptide T4,6,0.8960643391871234
25,1,OK,pass,OK,3.23019337886905,2.43933269383026,2.27646180417324,2.06445798922692,Plate 4 A5,Plate 4 A5,peptide T4,6,0.9656581538538705
25,1,OK,pass,OK,3.34458874257871,2.26951294421792,1.70757017609794,2.51454775266029,Plate 4 A6,Plate 4 A6,peptide T4,6,0.8840895123601491
25,1,OK,pass,OK,2.84695532501982,2.16136800223497,1.89209460269048,2.86923171973098,Plate 4 A7,Plate 4 A7,peptide T4,6,1.835350812266109
25,1,OK,pass,OK,3.17580163284828,2.59439255037543,2.11058971029925,2.3384564936046,Plate 4 A8,Plate 4 A8,peptide T4,6,3.742275457646062
25,1,OK,pass,OK,3.15259407792747,2.31597034545692,1.82607480270083,1.86332286012046,Plate 4 A9,Plate 4 A9,peptide T4,6,2.3826116739903105
25,1,OK,pass,OK,3.24477176149529,2.38916608436453,2.38738982633873,1.63346845557959,Plate 4 A10,Plate 4 A10,peptide T4,6,4.413894106667189
25,1,OK,pass,OK,3.16849748352303,2.3096301674259,0,2.9304395947667,Plate 4 A11,Plate 4 A11,peptide T4,6,2.2576089148529874
25,1,OK,pass,OK,3.00646604224923,2.26481782300954,1.90848501887865,2.8394780473742,Plate 4 A12,Plate 4 A12,peptide T4,6,7.4098559597058635
25,1,OK,pass,OK,3.09166695759568,1.73239375982297,0,2.35602585719312,Plate 4 B1,Plate 4 B1,peptide T4,6,0.351771249987272
25,1,OK,pass,OK,2.72509452108147,1.17609125905568,0,3.18127177155946,Plate 4 B2,Plate 4 B2,peptide T4,6,0.37158496533600954
25,1,OK,pass,OK,2.8234742291703,1.66275783168157,1,3.02325245963371,Plate 4 B3,Plate 4 B3,peptide T4,6,0.657704396380367
25,1,OK,pass,OK,3.14798532068381,2.44715803134222,0,2.75587485567249,Plate 4 B4,Plate 4 B4,peptide T4,6,12.42529680971287
25,1,OK,pass,OK,2.97081161087252,0.903089986991944,1.39794000867204,2.56702636615906,Plate 4 B5,Plate 4 B5,peptide T4,6,0.6175402408646585
25,1,OK,pass,OK,2.39967372148104,1.90308998699194,1.53147891704226,2.45788189673399,Plate 4 B6,Plate 4 B6,peptide T4,6,0.28663360439964
25,1,OK,pass,OK,2.60097289568675,2.10380372095596,1.75587485567249,2.83632411570675,Plate 4 B7,Plate 4 B7,peptide T4,6,1.4357388887746125
25,1,OK,pass,OK,3.22762964957101,2.51982799377572,1.34242268082221,1.41497334797082,Plate 4 B8,Plate 4 B8,peptide T4,6,1.002029153301223
25,1,OK,pass,OK,2.8733206018154,2.13033376849501,0.778151250383644,2.76863810124761,Plate 4 B9,Plate 4 B9,peptide T4,6,1.5779168420954077
25,1,OK,pass,OK,0,0.903089986991944,0,3.57840997033124,Plate 4 B10,Plate 4 B10,peptide T4,6,3.5714842081330542
25,1,OK,pass,OK,0,0.602059991327962,0.778151250383644,2.88592633980143,Plate 4 B11,Plate 4 B11,peptide T4,6,1.2058131931115255
25,1,OK,pass,OK,2.23044892137827,1.6232492903979,1.69019608002851,2.66275783168157,Plate 4 B12,Plate 4 B12,peptide T4,6,4.483284958167377
25,1,OK,pass,OK,3.02118929906994,1.69897000433602,1.84509804001426,2.71933128698373,Plate 4 C1,Plate 4 C1,peptide G4,6,0.7284167636094832
25,1,OK,pass,OK,2.26481782300954,0,1.25527250510331,3.35698140099313,Plate 4 C2,Plate 4 C2,peptide G4,6,0.9718958885061136
25,1,OK,pass,OK,2.04532297878666,0.954242509439325,1.41497334797082,3.36153897126928,Plate 4 C3,Plate 4 C3,peptide G4,6,1.0643704174829325
25,1,OK,pass,OK,1.66275783168157,0.698970004336019,0.477121254719662,3.36436335461573,Plate 4 C4,Plate 4 C4,peptide G4,6,1.0556745733690318
25,1,OK,pass,OK,0.954242509439325,0.778151250383644,0,3.29380435991934,Plate 4 C5,Plate 4 C5,peptide G4,6,1.001023358053609
25,1,OK,pass,OK,1.49136169383427,0.698970004336019,1.25527250510331,2.97863694838447,Plate 4 C6,Plate 4 C6,peptide G4,6,0.8669549108099889
25,1,OK,pass,OK,1.60205999132796,0.477121254719662,1.17609125905568,3.44294986957786,Plate 4 C7,Plate 4 C7,peptide G4,6,1.3949974158073586
25,1,OK,pass,OK,2.02530586526477,1.44715803134222,1.36172783601759,3.00560944536028,Plate 4 C8,Plate 4 C8,peptide G4,6,2.047397708101654
25,1,OK,pass,OK,2.60205999132796,2.17318626841227,1.27875360095283,3.14952701375435,Plate 4 C9,Plate 4 C9,peptide G4,6,3.475645000883948
25,1,OK,pass,OK,0,0,0.477121254719662,3.15106325335375,Plate 4 C10,Plate 4 C10,peptide G4,6,2.6530533279911417
25,1,OK,pass,OK,2.2148438480477,1.79934054945358,0.477121254719662,3.03702787975578,Plate 4 C11,Plate 4 C11,peptide G4,6,3.497362059705749
25,1,OK,pass,OK,2.90741136077459,1.83884909073726,0.602059991327962,2.80277372529198,Plate 4 C12,Plate 4 C12,peptide G4,6,6.907237974039438
25,1,OK,pass,OK,2.3384564936046,1.66275783168157,0,3.15836249209525,Plate 4 D1,Plate 4 D1,peptide G4,6,0.37840903802497833
25,1,OK,pass,OK,3.27966694404846,2.0899051114394,0,2.31175386105575,Plate 4 D2,Plate 4 D2,peptide G4,6,1.4464012204578396
25,1,OK,pass,OK,0,0.845098040014257,0.602059991327962,3.01786771896351,Plate 4 D3,Plate 4 D3,peptide G4,6,0.7837355022282552
25,1,OK,pass,OK,3.12483014941386,2.02530586526477,1.7481880270062,2.60097289568675,Plate 4 D4,Plate 4 D4,peptide G4,6,0.9668353402199121
25,1,OK,pass,OK,1.95424250943932,0.602059991327962,0.778151250383644,3.1978316933289,Plate 4 D5,Plate 4 D5,peptide G4,6,0.4718126872753779
25,1,OK,pass,OK,2.73399928653839,0.778151250383644,1.43136376415899,2.8819549713396,Plate 4 D6,Plate 4 D6,peptide G4,6,0.8980172958786788
25,1,OK,pass,OK,2.14301480025409,0.477121254719662,0.602059991327962,3.35888620440587,Plate 4 D7,Plate 4 D7,peptide G4,6,0.6856907619025423
25,1,OK,pass,OK,2.04532297878666,1.25527250510331,1.11394335230684,3.09516935143176,Plate 4 D8,Plate 4 D8,peptide G4,6,1.2765661529739534
25,1,OK,pass,OK,3.27737997466725,1.95904139232109,1.43136376415899,2.47712125471966,Plate 4 D9,Plate 4 D9,peptide G4,6,2.5806270495777506
25,1,OK,pass,OK,1.41497334797082,0.954242509439325,1.36172783601759,3.43216726944259,Plate 4 D10,Plate 4 D10,peptide G4,6,2.550872649360218
25,1,OK,pass,OK,1.67209785793572,0.778151250383644,1.32221929473392,3.16435285578444,Plate 4 D11,Plate 4 D11,peptide G4,6,2.4425715036843956
25,1,OK,pass,OK,2.05307844348342,0.602059991327962,0,3.22010808804005,Plate 4 D12,Plate 4 D12,peptide G4,6,5.081110710120282
25,1,OK,pass,OK,0.301029995663981,0.477121254719662,1.11394335230684,3.55545721720465,Plate 4 E1,Plate 4 E1,peptide NP68,6,0.43417880590277014
25,1,OK,pass,OK,1.51851393987789,0.698970004336019,1.50514997831991,3.56937390961505,Plate 4 E2,Plate 4 E2,peptide NP68,6,0.3269330686930545
25,1,OK,pass,OK,1.69897000433602,0.602059991327962,1.34242268082221,3.51851393987789,Plate 4 E3,Plate 4 E3,peptide NP68,6,0.72172348940563
25,1,OK,pass,OK,0,0.301029995663981,0.301029995663981,3.5705429398819,Plate 4 E4,Plate 4 E4,peptide NP68,6,0.45365424930724285
25,1,OK,pass,OK,0,0.778151250383644,0,3.34556975605639,Plate 4 E5,Plate 4 E5,peptide NP68,6,1.4555390732455795
25,1,OK,pass,OK,1.14612803567824,0,0.301029995663981,3.46523409498801,Plate 4 E6,Plate 4 E6,peptide NP68,6,0.9453212445646701
25,1,OK,pass,OK,1.14612803567824,0.477121254719662,1.65321251377534,3.39794000867204,Plate 4 E7,Plate 4 E7,peptide NP68,6,0.8167508439885007
25,1,OK,pass,OK,1.68124123737559,0.602059991327962,0.477121254719662,3.07151380509509,Plate 4 E8,Plate 4 E8,peptide NP68,6,1.2645056305877653
25,1,OK,pass,OK,2.23044892137827,1.14612803567824,1.30102999566398,3.6457169393696,Plate 4 E9,Plate 4 E9,peptide NP68,6,3.143764141219447
25,1,OK,pass,OK,0.602059991327962,0.477121254719662,1.20411998265592,3.33984878303764,Plate 4 E10,Plate 4 E10,peptide NP68,6,1.6640859820311305
25,1,OK,pass,OK,0.954242509439325,0.477121254719662,0.778151250383644,3.19645254170339,Plate 4 E11,Plate 4 E11,peptide NP68,6,3.106220465698643
25,1,OK,pass,OK,1.04139268515823,0.301029995663981,1.30102999566398,3.67440181284528,Plate 4 F1,Plate 4 F1,peptide NP68,6,0.2842927625453275
25,1,OK,pass,OK,0,0.477121254719662,1.5910646070265,3.45954325828041,Plate 4 F2,Plate 4 F2,peptide NP68,6,0.6067020077704138
25,1,OK,pass,OK,0.698970004336019,0.698970004336019,0,3.43360984332372,Plate 4 F3,Plate 4 F3,peptide NP68,6,0.4775723309130601
25,1,OK,pass,OK,2.28330122870355,0.602059991327962,0.477121254719662,3.25671774597749,Plate 4 F4,Plate 4 F4,peptide NP68,6,0.4821006646736184
25,1,OK,pass,OK,0.954242509439325,0.602059991327962,1.04139268515823,3.5081255360832,Plate 4 F5,Plate 4 F5,peptide NP68,6,1.4788978785702123
25,1,OK,pass,OK,0,0,1.07918124604762,3.01786771896351,Plate 4 F6,Plate 4 F6,peptide NP68,6,0.47245314882318595
25,1,OK,pass,OK,0.477121254719662,0.477121254719662,1.2304489213782701,3.55071742346928,Plate 4 F7,Plate 4 F7,peptide NP68,6,1.1394171758912284
25,1,OK,pass,OK,2.12385164096709,1.04139268515823,2.66838591669,1.30102999566398,Plate 4 F8,Plate 4 F8,peptide NP68,6,2.8958694398770133
25,1,OK,pass,OK,0,0.477121254719662,1.43136376415899,3.39357520326959,Plate 4 F9,Plate 4 F9,peptide NP68,6,1.939213830033177
25,1,OK,pass,OK,1.30102999566398,1.41497334797082,1.85125834871908,3.37694175714676,Plate 4 F10,Plate 4 F10,peptide NP68,6,3.806781662271067
25,1,OK,pass,OK,1.55630250076729,0.698970004336019,1.73239375982297,3.579554960401,Plate 4 F11,Plate 4 F11,peptide NP68,6,1.528244989799563
25,1,OK,pass,OK,0,1.50514997831991,1,3.29070224328785,Plate 4 F12,Plate 4 F12,peptide NP68,6,1.0006084111353108
25,1,OK,pass,OK,3.30663944102426,2.47275644931721,0.477121254719662,2.22530928172586,Plate 4 G1,Plate 4 G1,peptide N4,6,1.6269121505027229
25,1,OK,pass,OK,3.34084054981233,2.39445168082622,1.60205999132796,2.70329137811866,Plate 4 G2,Plate 4 G2,peptide N4,6,0.4367902653124945
25,1,OK,pass,OK,3.28735377271475,2.66558099101795,2.48429983934679,1.9731278535997,Plate 4 G3,Plate 4 G3,peptide N4,6,1.4689301319458758
25,1,OK,pass,OK,3.37602918172818,2.57634135020579,2.12385164096709,2.60422605308447,Plate 4 G4,Plate 4 G4,peptide N4,6,1.2729398777314347
25,1,OK,pass,OK,3.123198075032,2.56229286445647,2.00432137378264,1.83884909073726,Plate 4 G5,Plate 4 G5,peptide N4,6,1.3980689250612832
25,1,OK,pass,OK,3.34084054981233,2.37839790094814,1.38021124171161,1.73239375982297,Plate 4 G6,Plate 4 G6,peptide N4,6,0.9954170643639935
25,1,OK,pass,OK,3.25333800532611,2.4996870826184,1.20411998265592,1.7481880270062,Plate 4 G7,Plate 4 G7,peptide N4,6,1.0044827524702906
25,1,OK,pass,OK,3.4667193716816,2.63144376901317,1.80617997398389,1.49136169383427,Plate 4 G8,Plate 4 G8,peptide N4,6,1.4007705903228114
25,1,OK,pass,OK,3.02897770520878,1.14612803567824,1.56820172406699,2.72509452108147,Plate 4 G9,Plate 4 G9,peptide N4,6,2.2730341155114626
25,1,OK,pass,OK,3.23401081758718,2.48572142648158,1.76342799356294,1.41497334797082,Plate 4 G10,Plate 4 G10,peptide N4,6,7.479364078813397
25,1,OK,pass,OK,3.29710365014926,2.62940959910272,2.10037054511756,2.71683772329952,Plate 4 G11,Plate 4 G11,peptide N4,6,2.7377881948831817
25,1,OK,pass,OK,3.16731733474818,2.38560627359831,1.53147891704226,2.32837960343874,Plate 4 H1,Plate 4 H1,peptide N4,6,1.6279089251651566
25,1,OK,pass,OK,3.1215598441875,2.26717172840301,0,1.9731278535997,Plate 4 H2,Plate 4 H2,peptide N4,6,0.584754924026513
25,1,OK,pass,OK,3.03302144468291,2.13672056715641,1.83250891270624,2.06445798922692,Plate 4 H3,Plate 4 H3,peptide N4,6,0.8846217268857924
25,1,OK,pass,OK,2.68304703823885,2.12385164096709,1.34242268082221,2.3541084391474,Plate 4 H4,Plate 4 H4,peptide N4,6,0.9339372660670116
25,1,OK,pass,OK,3.29600666931367,2.38201704257487,2.03342375548695,1.86923171973098,Plate 4 H5,Plate 4 H5,peptide N4,6,2.757105778046997
25,1,OK,pass,OK,2.81224469680037,2.38381536598043,2.26007138798507,2.4996870826184,Plate 4 H6,Plate 4 H6,peptide N4,6,1.7245690056656788
