age,individual,single.cell.well.quality,post.analysis.well.quality,single.cell.quality,CD69protein,CD25protein,CD44protein,CD62Lprotein,sorting.plate.well,sequencing.plate.well,peptide,time,sizeFactor,Cd69transcript,CD25transcript,Cd44transcript,Cd62ltranscript,PC1,PC2,TSNE1,TSNE2,UMAP1,UMAP2
25,1,OK,pass,OK,2.75,1.98,1.38,3.35,Plate 3 A11,Plate 3 A11,G4,6,1.823209104613298,9.16,7.12,0.63,10.5,16.06980054647175,4.007568491916079,0.8722094359847915,3.0656991580364688,2.315877976939329,0.9113106470851395
25,1,OK,pass,OK,2.77,2.12,1.66,2.91,Plate 3 A12,Plate 3 A12,G4,6,0.9065237077037914,7.13,7.84,6.62,6.21,27.66773717104457,-5.321521400013274,-1.6559922717159752,8.333815209876636,4.217560830638059,0.5803010206965897
25,1,OK,pass,OK,2.53,1,1.51,3.29,Plate 3 B1,Plate 3 B1,G4,6,0.6710593727399419,7.01,8.14,0,10.3,15.32706814312548,9.286009367603349,2.1563023631104086,3.6337787151334684,2.3128786712142313,1.2296974402217362
25,1,OK,pass,OK,1.72,1.81,0,3.52,Plate 3 B2,Plate 3 B2,G4,6,0.9842225181551234,9.14,7.78,0,3.19,-7.688833668356236,-4.623771821034132,-1.6933800045688336,-0.8237728300908218,-1.37711280293738,-0.545309926912358
25,1,OK,pass,OK,2.92,2.44,2,2.67,Plate 3 B3,Plate 3 B3,G4,6,2.506283896813526,0,6.53,0.85,9.02,34.1116751510299,-1.8181856964142837,0.30806611346999907,10.069684832967278,5.3295345931502665,1.3562285643367264
25,1,OK,pass,OK,3.12,1.81,0.7,3.23,Plate 3 B4,Plate 3 B4,G4,6,0.7138304773727845,6.31,6.91,6.55,8.59,27.610690967773728,-2.612215673161735,0.6118753034735346,5.8917746283692205,3.371033254191526,0.441423152044246
25,1,OK,pass,OK,2.94,1.63,0,3.05,Plate 3 B5,Plate 3 B5,G4,6,1.1195087443980969,5.57,8.47,0.92,10.93,29.385292733152486,8.421701974229414,1.66860784676634,5.1737179666519095,2.8377628951522196,1.0750770312098954
25,1,OK,pass,OK,1.11,0.48,0.3,2.9,Plate 3 B6,Plate 3 B6,G4,6,0.8354911097007715,8.49,0,0,8.85,-28.778934609602068,-7.329303444406643,1.069634038538712,-5.102267849263245,-2.8462774128464376,-0.18856349174695275
25,1,OK,pass,OK,2.96,2.25,1.58,2.71,Plate 3 B7,Plate 3 B7,G4,6,2.2614336429694752,0,8.44,6.75,10.88,28.708675429170356,1.2694958455156136,0.8168884730195993,6.348792171758579,3.903998437449583,1.3517009955195878
25,1,OK,pass,OK,3.02,1.64,1.3,2.85,Plate 3 B8,Plate 3 B8,G4,6,2.5270628147765657,6.7,7.55,0,9.54,33.719136714989396,10.251662536644064,1.8821395356050226,6.8593989833407685,3.670386376902708,1.78605577762408
25,1,OK,pass,OK,3.13,2.35,0,2.99,Plate 3 B9,Plate 3 B9,G4,6,2.3630234732710833,6.08,6.35,1.18,3.24,33.7911791309518,-4.12610214291426,0.10886702852360851,9.29503894936522,4.876996102854856,1.3230883818416093
25,1,OK,pass,OK,3.11,2.02,0,2.8,Plate 3 B10,Plate 3 B10,G4,6,1.0085510363866488,5.99,7.22,0,10.58,28.260838432083208,6.528870909864156,1.930459376834438,4.777718639183963,2.666609826609739,1.1878235083369706
25,1,OK,pass,OK,1.2,0.7,0,3.23,Plate 3 B11,Plate 3 B11,G4,6,0.7189361285848881,8.56,2.71,0,8.33,-20.144420955673375,1.1745096370379031,0.9635731749942226,-3.401223927853698,-1.9174937576798117,-0.22013249580579064
25,1,OK,pass,OK,0,0.3,1.38,3.18,Plate 3 B12,Plate 3 B12,G4,6,1.2923657079174151,9.12,1.35,0,3.82,-33.78087236273274,-6.956538991196941,1.5772855197573308,-6.373000755353823,-3.1970126003769552,-0.2765103835316207
25,1,OK,pass,OK,0,0,2.02,3.67,Plate 3 C1,Plate 3 C1,NP68,6,0.5128563498461751,8.42,1.56,2.29,3.43,-31.331763366011906,-7.9990672878141025,-0.7497520117041537,-7.033957411833517,-3.4623990029839193,-1.1241774815769698
25,1,OK,pass,OK,1.2,0.48,0.6,3.31,Plate 3 C2,Plate 3 C2,NP68,6,0.5503955150743887,8.83,6.81,0,9.56,-11.12549532730883,-12.163126200840447,0.5910578370582106,-2.568761648813503,-2.0624679893997824,-0.25048413459973595
25,1,OK,pass,OK,0,0.48,1.52,3.04,Plate 3 C3,Plate 3 C3,NP68,6,0.7227788978717364,7.98,0,0,2.36,-38.8327587935848,-9.300970054580029,2.472966011859974,-6.727038368263514,-3.8097520143536245,-0.1493410128803756
25,1,OK,pass,OK,0,0.6,0.6,3.54,Plate 3 C4,Plate 3 C4,NP68,6,0.7942489942560056,8.08,0,0,1.81,-41.399969887907474,-10.81675265697864,1.2247540306994866,-7.752284746926791,-3.873814132883898,-0.6283161896915939
25,1,OK,pass,OK,1.4,0.48,1.8,3.64,Plate 3 C5,Plate 3 C5,NP68,6,1.0899573073471231,5.13,5.01,0.94,5.55,-29.399012098334357,-12.28694208781316,-0.10020713466831155,-5.492779731444528,-2.9721983046082174,-0.5770062464924361
25,1,OK,pass,OK,0.78,0.48,1.72,3.25,Plate 3 C6,Plate 3 C6,NP68,6,0.41087863438181,8.75,1.78,0,6.62,-35.74032548287766,-10.848186401596777,1.7976097748095783,-7.991396065497711,-4.084763069525114,-0.2855447787495162
25,1,OK,pass,OK,0,1,1.48,3.43,Plate 3 C7,Plate 3 C7,NP68,6,2.0524762975582167,9.04,0.57,0,7.77,-20.0103181095989,-12.586461611738809,-1.4590468438441773,-5.5076996126052,-2.938580808117739,-0.9446692723484542
25,1,OK,pass,OK,1.18,0.48,0,3.23,Plate 3 C8,Plate 3 C8,NP68,6,1.2608522935897055,9.99,0,0,1.37,-26.2279953669523,-14.836610332211,-1.2744593533980617,-5.768982841554571,-3.363857802822939,-1.0122889537067916
25,1,OK,pass,OK,0,0.6,0.3,3.46,Plate 3 C9,Plate 3 C9,NP68,6,1.5647873803653432,8.34,0,0.71,2.27,-34.32609173647832,-10.473385281577835,0.83396744914804,-5.848232840935976,-3.170597431137911,-0.4818753260822799
25,1,OK,pass,OK,0.3,0.7,0,3.46,Plate 3 C10,Plate 3 C10,NP68,6,0.7056082139808545,6.76,0,0,1.94,-34.16493687133178,-11.54888469653286,0.32885714198748656,-5.449569994924566,-2.8057129950073874,-0.41413178627209923
25,1,OK,pass,OK,0.95,1.08,0.3,3.15,Plate 3 C11,Plate 3 C11,NP68,6,0.9315513212867972,9.94,1.05,0,2.4,-28.92093456143607,-11.94685012110718,-0.01820834903841233,-5.868235049874025,-3.2307352394608175,-0.8016287345142867
25,1,OK,pass,OK,1.32,0,0.48,3.29,Plate 3 C12,Plate 3 C12,NP68,6,0.49473850451135176,8.94,0,1.6,3.18,-36.14870930188086,-14.68653709077704,0.7484175282987914,-7.105484072434736,-3.6777202159908926,-0.48175075237469933
25,1,OK,pass,OK,0,0.6,0.7,3.28,Plate 3 D1,Plate 3 D1,NP68,6,0.4393340703333659,8.43,1.71,0,2.47,-38.702694202850424,-6.358506282571001,-0.19557030606520864,-8.004766810202337,-4.010206875279299,-1.1119894642086532
25,1,OK,pass,OK,2.25,1.11,2.02,2.33,Plate 3 D2,Plate 3 D2,NP68,6,0.7807677297039054,2.89,6.56,0,7.12,10.469839709917766,-7.226647254720428,3.078794190725659,2.518057449190208,3.2847228675338114,0.1606321078090165
25,1,OK,pass,OK,0.7,0,0.78,3.19,Plate 3 D3,Plate 3 D3,NP68,6,1.0558279233170988,7.02,0,0,2.26,-42.64341362457465,-9.051794220446148,-0.5583918837759515,-7.686720366918931,-4.012382176592699,-1.1133324760647323
25,1,OK,pass,OK,1.88,1.58,1.11,3.07,Plate 3 D4,Plate 3 D4,NP68,6,1.1268560110275283,7.6,5.53,0,2.85,-23.748809905966784,-16.873313916131885,-1.4062675590562193,-4.687641601343841,-2.18800204701697,-0.7843936938496139
25,1,OK,pass,OK,1.97,1.43,1.51,3.12,Plate 3 D5,Plate 3 D5,NP68,6,1.703321017273259,7.12,6.36,0,9.73,14.763835788517072,-1.9195314045993275,2.853463265987257,2.68646570556408,2.560267034098753,1.0536112528590653
25,1,OK,pass,OK,0,0,0.7,3.37,Plate 3 D6,Plate 3 D6,NP68,6,0.3335767296784154,9.16,0,0,0,-37.70255732522184,-13.624796299090663,0.592602098320215,-6.953787359362654,-3.5090696186569845,-0.819782640382817
25,1,OK,pass,OK,0.78,0.3,1,3.59,Plate 3 D7,Plate 3 D7,NP68,6,0.9234102431614908,9.02,1.66,0,2.91,-39.4684544022464,-9.748973378237906,0.6750181247750635,-6.8833610871930055,-3.600325760319582,-0.3396411198826339
25,1,OK,pass,OK,0,0.6,0.78,3.17,Plate 3 D8,Plate 3 D8,NP68,6,0.6650020497913066,8.49,0,1.32,3.86,-36.96296886220195,-8.887334148057972,1.5556665298459078,-7.27369184332176,-3.9059545815733587,-0.1277338523121383
25,1,OK,pass,OK,0,0.3,0.48,3.45,Plate 3 D9,Plate 3 D9,NP68,6,1.2523954949830851,8.87,0.85,1.76,3.4,-37.736746633101355,-4.00933192609478,-0.8783489122972973,-7.557560586722687,-4.203923151716343,-1.212592985078862
25,1,OK,pass,OK,0.85,0.6,0,3.11,Plate 3 D10,Plate 3 D10,NP68,6,1.2071753014737652,8.29,0,1.41,7.69,-39.32567600371212,-5.623139726715562,1.4122110023166305,-6.928787847381969,-3.4853754610565817,-0.4433861035557296
25,1,OK,pass,OK,0,0.78,1.04,3.64,Plate 3 D11,Plate 3 D11,NP68,6,0.7137989053246532,9.54,2.72,0,4.55,-31.706905051089077,-12.936072981913728,-1.2671629269795486,-6.9701102326136395,-3.835262295678011,-1.0131590623112228
25,1,OK,pass,OK,0,0.3,1.18,3.01,Plate 3 D12,Plate 3 D12,NP68,6,0.9735241041311752,7.87,0,0,2.35,-34.80459806902657,-15.553791540227847,-1.692507114770946,-7.272684347044106,-4.0144294918326056,-1.0258443612309005
25,1,OK,pass,OK,2.76,2.1,1.61,2.72,Plate 3 E1,Plate 3 E1,N4,6,0.6760703078076512,8.54,5.07,1.31,3.98,-7.547420996102335,-15.74663725825694,-1.0139058685091735,-1.4432769619540142,-1.2234224648026144,-0.21713307087140343
25,1,OK,pass,OK,3.13,2.55,1.54,2.6,Plate 3 E2,Plate 3 E2,N4,6,1.4489360048935307,4.77,4.13,6.8,3.32,20.220658840897748,-16.590390064755283,-4.576419126369759,10.71960419438591,5.232082429453977,-0.6404313105793502
25,1,OK,pass,OK,3,2.5,1.23,1.94,Plate 3 E3,Plate 3 E3,N4,6,0.5821750366649201,1.44,7.57,0,9.82,31.625047788280057,-7.520872813935217,-0.6904649280666585,10.768492151830076,5.837541642710813,0.7031104307918046
25,1,OK,pass,OK,3.44,2.51,2.05,1.99,Plate 3 E4,Plate 3 E4,N4,6,1.5642732070100605,0,6.05,0,8.63,40.221715612210716,-9.503006172818894,-0.3931247506748842,9.861146309889833,5.503997865244993,0.6918120127467606
25,1,OK,pass,OK,3.36,2.32,0,2.21,Plate 3 E5,Plate 3 E5,N4,6,2.528704561279398,0.84,7.59,0,10.71,38.98012672053751,2.4698209667558344,1.3013183927541625,7.412830362357404,3.8625784545394266,1.812000487401912
25,1,OK,pass,OK,2.88,2.3,2.34,2.03,Plate 3 E6,Plate 3 E6,N4,6,0.6647269219433046,1.32,6.89,6.49,8.56,34.200759376421004,0.4221705259917984,0.8915265262465231,8.787755285086263,4.94957930140222,1.7537908297328446
25,1,OK,pass,OK,3.29,2.42,0.3,2.73,Plate 3 E7,Plate 3 E7,N4,6,2.6096237206401307,6.48,7.89,0.47,9.78,37.06585109534459,-4.916488169165814,-0.9979763335581461,8.279773508631106,4.448826852366575,0.474443171575496
25,1,OK,pass,OK,3.26,1.59,0,2.33,Plate 3 E8,Plate 3 E8,N4,6,0.9281144783330668,0,8,0,10.26,36.37419899865111,1.43015163835298,0.17490680753755128,7.928760888788223,4.088973107859739,1.2105071287898514
25,1,OK,pass,OK,3.16,2.31,1.58,2.95,Plate 3 E9,Plate 3 E9,N4,6,3.4998111485822267,6.02,4.27,0.36,6.15,36.429507252017224,-10.388017115854941,-1.5127881178168103,8.921439896501393,4.677016320750364,0.2542958002833817
25,1,OK,pass,OK,3.37,2.39,0,1.67,Plate 3 E10,Plate 3 E10,N4,6,1.1239784443549827,0.92,7.86,0,6.06,31.336742363099873,-18.74054122108927,-1.6587823960048118,11.356890300630374,5.809449258372434,0.07649347598833778
25,1,OK,pass,OK,3.41,2.31,1.97,2.18,Plate 3 E11,Plate 3 E11,N4,6,2.454005095400547,1.15,6.06,0.86,8.39,30.96990863905147,-7.212609246121721,-1.7290819526222552,12.182512721649232,6.09708792261804,-0.01359727565961144
25,1,OK,pass,OK,3.12,1.92,1.15,2.45,Plate 3 E12,Plate 3 E12,N4,6,0.3865861984910064,4.44,6.97,0,10.75,33.348818544863455,-1.5481608586258493,0.2880333270097203,7.4195198024530775,4.017621102854856,0.659973595693538
25,1,OK,pass,OK,3.37,2.59,2.41,2.23,Plate 3 F2,Plate 3 F2,N4,6,1.5997917611578656,0,8.06,6.42,9.99,38.32172015331308,-9.555847855935182,-0.9315436074731618,9.675902474742077,5.1611176162215555,0.5788223486690018
25,1,OK,pass,OK,3.18,2.6,2,1.92,Plate 3 F3,Plate 3 F3,N4,6,1.369027151073002,4.32,2.92,0.79,5.39,28.7610976983742,-15.866944073642546,-2.145233760037234,11.089744109590095,5.765412393138059,-0.06332137767987511
25,1,OK,pass,OK,3.38,2.36,1.53,2.22,Plate 3 F4,Plate 3 F4,N4,6,1.039022573126023,3.86,6.83,0,10.16,38.210407474635886,-4.013681415858757,-0.3934125657920531,9.436045885111833,4.874271455332884,0.8660857420711014
25,1,OK,pass,OK,3.32,2.46,1.7,2.17,Plate 3 F5,Plate 3 F5,N4,6,2.4480785709370276,6.07,5.74,6.94,9.6,33.829462071749745,-5.5747847114367985,-0.8752714876046046,9.405964308950033,4.973630967661985,0.6147100668696854
25,1,OK,pass,OK,2.81,2.3,0,2.64,Plate 3 F6,Plate 3 F6,N4,6,1.8311246681090945,0.63,7.09,5.83,6.16,13.911401808281063,-16.470993948493405,-4.788046955913687,10.665724461246803,5.223825517222532,-0.6914613503666427
25,1,OK,pass,OK,3.26,2.35,0,2.8,Plate 3 F7,Plate 3 F7,N4,6,1.9140599282576456,0,6.71,0.61,7.42,36.16334191149161,0.8222714781424638,0.8071971000791905,8.8497900878852,5.049820962473997,1.656309102132747
25,1,OK,pass,OK,2.98,2.26,1.53,1.97,Plate 3 F8,Plate 3 F8,N4,6,4.1056922831012255,0.57,6.34,0,1.56,35.68516051187322,-9.352044266182848,-1.1508676241396167,11.759543843770318,6.09829527430261,0.21670648868365028
25,1,OK,pass,OK,3.19,2.37,1.86,2.59,Plate 3 F9,Plate 3 F9,N4,6,4.862492317980821,5.01,6.37,7.48,9.98,29.866009748867274,-11.520298732953789,-1.0118747604682439,10.871624123631557,5.7547197967025125,0.4537205439357255
25,1,OK,pass,OK,3.07,2.66,0.78,1.57,Plate 3 F10,Plate 3 F10,N4,6,1.188768797413169,0,7.53,4.8,8.86,36.53841745674719,-6.912702976431836,-1.331701074997363,10.257370881737607,5.478821816966184,0.4734427672175858
25,1,OK,pass,OK,3.18,2.3,1.8,1.61,Plate 3 F11,Plate 3 F11,N4,6,2.211640012773695,0.93,6.6,0.54,9.47,34.78417180768836,-3.247695114457998,-0.5329178562309175,9.058357393990967,4.776620927378782,0.9934832793025468
25,1,OK,pass,OK,3.33,2.56,2.54,2.04,Plate 3 F12,Plate 3 F12,N4,6,0.7889088078292118,4.91,7.23,6.51,9.53,35.06166466056683,-3.9615598878202354,-1.8738607192605317,10.215084182084425,5.391895356700071,0.22497126872820594
25,1,OK,pass,OK,0,0.6,1.08,3.38,Plate 3 G1,Plate 3 G1,T4,6,0.4076086722539168,9.22,3.73,3.06,6.17,-19.03189215753024,-6.381296243873276,0.08695436887117536,-3.006258532922752,-1.7970284790543234,-0.314464356348088
25,1,OK,pass,OK,2.78,2.25,1.78,3.57,Plate 3 G2,Plate 3 G2,T4,6,0.6138147391851555,7.36,5.64,7.19,7.78,20.49952803549223,-15.090983720580878,-2.1047961966430586,2.8579088350453308,3.6802802710982645,0.1720921736506913
25,1,OK,pass,OK,2.13,0.85,3.03,1.96,Plate 3 G3,Plate 3 G3,T4,6,1.210066399024082,0,2.11,8.24,4.64,-14.591988394346826,-3.6359201101521315,3.6661047854157696,-3.7571656040932635,-2.5240306229141867,-1.0216851491184737
25,1,OK,pass,OK,2.78,1.23,0,2.41,Plate 3 G4,Plate 3 G4,T4,6,0.7956832672996884,5.72,4.12,2.25,9.86,16.094648652954398,14.055414403352353,-0.20034961337981236,4.402225267113869,3.0838990836592997,0.7254476290492509
25,1,OK,pass,OK,2.53,0.78,1.87,2.67,Plate 3 G6,Plate 3 G6,T4,6,1.4306783404884111,1.63,4.03,1.92,10.77,14.381100120730649,11.866431176687875,1.889362285719916,4.168018580587473,2.963559690043577,1.6386227350978348
25,1,OK,pass,OK,2.68,0.6,1.26,3.23,Plate 3 G7,Plate 3 G7,T4,6,1.6309443520783595,8.25,7.43,1.15,10.53,14.451300112111484,6.605430457340614,1.7951704411711107,3.1789915133237074,2.244741502329954,1.209827397420833
25,1,OK,pass,OK,3.04,2.47,2.35,2.03,Plate 3 G8,Plate 3 G8,T4,6,1.6231054635565965,5.74,6.64,5.82,8.19,30.988787268244224,-8.753711517845236,-1.6737716623556127,9.418213037598438,5.0558977752181375,0.37590954120440223
25,1,OK,pass,OK,3,2.37,2.55,2.72,Plate 3 G9,Plate 3 G9,T4,6,7.719812287089416,0.18,5.96,8.75,9.44,30.246317548819977,-10.25109725927326,-0.8008889387569595,11.11223897668199,5.7198286681624735,0.4178688269404862
25,1,OK,pass,OK,3.2,2.06,1.78,2.73,Plate 3 G10,Plate 3 G10,T4,6,2.7183804058675625,0.8,8.02,7.24,9.61,36.55853906579602,7.639250339276519,0.9107875340058064,7.755602161819532,4.200934472605833,1.7865164023189042
25,1,OK,pass,OK,3.1,2.31,0,2.89,Plate 3 G11,Plate 3 G11,T4,6,4.219365187251972,0.31,6.85,1.41,9.34,37.00539500737674,4.1888733875762965,0.8266913726216647,7.83615581180221,4.183643403575071,1.7181887369899247
25,1,OK,pass,OK,2.85,1.79,0,2.57,Plate 3 H1,Plate 3 H1,T4,6,1.379373762274915,0.79,7.09,0.79,9.86,27.73845149586716,-0.3276951631745709,-0.020924675411868186,5.746023988157452,3.258866849467405,0.5988542776851151
25,1,OK,pass,OK,3.08,2.27,1.28,2.5,Plate 3 H2,Plate 3 H2,T4,6,0.8732422586807242,5.44,7.82,1.72,7.32,34.332689989177375,0.8937794326481893,0.4234776327615332,9.681624719116193,5.243312898203977,1.4003050070552323
25,1,OK,pass,OK,2.94,1.04,1.45,2.89,Plate 3 H3,Plate 3 H3,T4,6,1.137807001436528,3.29,5.65,2.17,10.14,26.286869322491164,8.355688184386997,1.619606916627899,4.9812648585692445,2.5567408233138407,1.2589058619288895
25,1,OK,pass,OK,2.85,0.85,1.65,3.13,Plate 3 H4,Plate 3 H4,T4,6,0.830710199555162,8.02,5.69,6.91,9.31,25.909101954814922,10.531091155481414,1.8037407866198847,5.092528940863347,2.7734971671553934,1.5504843931941483
25,1,OK,pass,OK,2.92,2.03,1.61,2.08,Plate 3 H5,Plate 3 H5,T4,6,1.3806231133223996,1.67,1.29,0.79,9.8,32.52599686282824,4.9216846556518465,1.4152176700580403,8.117773274642579,4.4771223693343485,1.7332145911006425
25,1,OK,pass,OK,3.17,2.46,2.18,3.01,Plate 3 H6,Plate 3 H6,T4,6,1.0088802877457332,0.99,4.8,7.22,6.72,32.843985632896505,-4.121602599968698,-0.10157635914529008,8.235351064859424,4.508440080210813,1.196935389593074
25,1,OK,pass,OK,3.1,1.52,0,2.12,Plate 3 H8,Plate 3 H8,T4,6,1.946092026233228,5.21,6.49,0,10.4,30.216754265599977,8.950353707048109,1.4561746769266055,5.493569950478373,2.997568193003782,1.5479752760676835
25,1,OK,pass,OK,2.7,1.62,0,3.39,Plate 3 H9,Plate 3 H9,T4,6,1.927040550332234,6.06,5.41,2.04,10.4,28.789634810468524,0.36504682036519204,1.223821349957972,5.203277272631261,3.061175885722288,1.3420755606440995
25,1,OK,pass,OK,2.84,2.03,0,3.13,Plate 3 H10,Plate 3 H10,T4,6,1.6992888156976222,6.09,7.29,1.12,10.16,23.787400809431965,-3.6311979580040092,-0.36299732168456106,5.562150917899286,3.46451956324304,0.6607336741237138
25,1,OK,pass,OK,3.13,2.63,1.46,2.37,Plate 3 H11,Plate 3 H11,T4,6,3.81004260381378,1.21,7.13,7.66,9.82,38.91117225624116,-2.811977276947849,-1.34410658815952,9.865774611112112,5.601166787669309,0.34800431545061805
25,1,OK,pass,OK,2.99,2.11,0,2.87,Plate 4 A1,Plate 4 A1,T4,6,0.7968965360064515,1.81,7.69,1.17,8.02,28.90218494980527,-10.427008409916874,-1.694772418565406,8.622908014889363,4.3933258681746805,0.29694864566607215
25,1,OK,pass,OK,2.15,1.73,1.11,3.29,Plate 4 A2,Plate 4 A2,T4,6,0.40426203515199033,7.56,1.8,1.8,1.8,10.64468833028489,-10.932792368461417,-1.0699621498175327,2.9127144808245866,3.202145638987669,0.18166706378741004
25,1,OK,pass,OK,3.04,2.31,0,2.43,Plate 4 A3,Plate 4 A3,T4,6,1.5241857264683851,0,5.34,0.73,9.49,34.64473843202591,3.269573233094292,0.9646134321074683,9.084626794162876,4.7822676330062235,1.8511843424586747
25,1,OK,pass,OK,2.81,2.31,1.6,2.77,Plate 4 A4,Plate 4 A4,T4,6,0.8960643391871235,3.31,6.88,6.11,9.26,28.10620843276863,0.050466358583544924,-0.2885830036195607,5.4461465500766035,3.291706147715696,0.7152368765620682
25,1,OK,pass,OK,3.23,2.44,2.28,2.06,Plate 4 A5,Plate 4 A5,T4,6,0.9656581538538708,0,5.72,4.69,8.34,32.266898461079535,-0.2685348705718266,0.7052275078556478,10.078472702382301,5.284889283702024,1.403062556341121
25,1,OK,pass,OK,3.34,2.27,1.71,2.51,Plate 4 A6,Plate 4 A6,T4,6,0.8840895123601492,3.33,5.17,1.71,8.6,34.30866297793687,5.7269656102001125,1.1570189565164377,6.3931250634346775,3.507505479380735,1.5893926363734696
25,1,OK,pass,OK,2.85,2.16,1.89,2.87,Plate 4 A7,Plate 4 A7,T4,6,1.8353508122661093,4.29,7.04,2.09,8.35,29.588575367216173,-4.85315998376501,-2.61752828321634,7.8982496071314205,4.397852006480345,0.13364312465471961
25,1,OK,pass,OK,3.18,2.59,2.11,2.34,Plate 4 A8,Plate 4 A8,T4,6,3.7422754576460626,5.96,8.41,1.22,8.82,33.723996206805275,-11.051563870775723,-1.6673681430088267,8.744563487949232,4.438963952586302,0.33105990703387
25,1,OK,pass,OK,3.15,2.32,1.83,1.86,Plate 4 A9,Plate 4 A9,T4,6,2.382611673990311,0,8.2,0,8.85,38.593565775840666,5.507931924025023,1.640589808522485,7.307325947791858,3.5027151732894266,1.8126756888179276
25,1,OK,pass,OK,3.24,2.39,2.39,1.63,Plate 4 A10,Plate 4 A10,T4,6,4.41389410666719,0,7.34,8.24,7.22,28.761791517816174,-4.941750460477594,-1.7867994122081687,10.401893761966027,5.369843545481809,0.32550952251238563
25,1,OK,pass,OK,3.17,2.31,0,2.93,Plate 4 A11,Plate 4 A11,T4,6,2.257608914852988,0.53,6.99,5.98,9.52,32.813708693877615,-6.865447456758829,-0.2871856337921579,10.820128251676808,5.64506155543054,0.6531498175410722
25,1,OK,pass,OK,3.01,2.26,1.91,2.84,Plate 4 A12,Plate 4 A12,T4,6,7.409855959705864,1.99,7.4,5.91,9.71,39.252510077513705,2.1508677386084036,0.8046411593903787,7.949041289417793,4.023819985911497,1.5783748369960282
25,1,OK,pass,OK,3.09,1.73,0,2.36,Plate 4 B1,Plate 4 B1,T4,6,0.35177124998727205,7.45,7.49,2.74,9.7,29.98443459955755,11.107761429767216,1.5356209252153252,5.448735457068682,2.7407618194075907,1.3926293593196366
25,1,OK,pass,OK,2.73,1.18,0,3.18,Plate 4 B2,Plate 4 B2,T4,6,0.3715849653360096,9.01,8.33,0,11.29,14.372109547078978,10.584664529101966,1.8137401253878822,3.1906641316544513,2.2099486022445047,1.2536589842586014
25,1,OK,pass,OK,2.82,1.66,1,3.02,Plate 4 B3,Plate 4 B3,T4,6,0.6577043963803672,8.24,8.08,1.33,11.26,22.839597477032854,12.051153180740691,2.5216990887438193,5.787945441740922,3.01353079371179,1.7481147986201737
25,1,OK,pass,OK,3.15,2.45,0,2.76,Plate 4 B4,Plate 4 B4,T4,6,12.425296809712872,0.4,5.62,0.11,8.39,27.079254103216837,1.6195471355403028,-0.7052709015085495,13.294207270932164,5.605939927622923,1.0069493990687821
25,1,OK,pass,OK,2.97,0.9,1.4,2.57,Plate 4 B5,Plate 4 B5,T4,6,0.6175402408646586,6.69,6.24,0,11.06,20.93922240067315,14.506664537555574,2.3688552015301116,4.845484916241045,2.5983949332686747,1.3100220900325272
25,1,OK,pass,OK,2.4,1.9,1.53,2.46,Plate 4 B6,Plate 4 B6,T4,6,0.28663360439964003,3.9,6.15,2.17,6,3.6817016245787584,-10.296641159780343,-1.7810745533016883,1.8673016037680572,2.676556172892698,0.01673743541521766
25,1,OK,pass,OK,2.6,2.1,1.76,2.84,Plate 4 B7,Plate 4 B7,T4,6,1.4357388887746128,5.22,7.96,0,8.37,29.691941438325383,0.67683937791496,1.040073207750733,7.091980140763324,3.9278698592635477,1.7169584971217606
25,1,OK,pass,OK,3.23,2.52,1.34,1.41,Plate 4 B8,Plate 4 B8,T4,6,1.002029153301223,1.58,7.37,0,4,35.01130206207848,0.63803862414661,0.4251600996826383,8.539660415475641,4.45488935999597,1.7591964941768143
25,1,OK,pass,OK,2.87,2.13,0.78,2.77,Plate 4 B9,Plate 4 B9,T4,6,1.577916842095408,5.26,7.88,0,11.03,31.541374039135242,10.164964541846121,1.9892176301552338,6.623506408125031,3.4431839614363993,1.8205589991359208
25,1,OK,pass,OK,0,0.9,0,3.58,Plate 4 B10,Plate 4 B10,T4,6,3.5714842081330547,9.64,0.36,0.64,8.55,-29.436414336361505,-0.9897343264487765,1.982433978227225,-4.461425691730821,-2.6137040228394186,-0.1268584984989669
25,1,OK,pass,OK,0,0.6,0.78,2.89,Plate 4 B11,Plate 4 B11,T4,6,1.2058131931115257,9.95,1.41,0,3.45,-34.098772839324035,-11.32742210697312,1.2860785323577735,-5.868112625236297,-3.3133094877747213,-0.580401684686711
25,1,OK,pass,OK,2.23,1.62,1.69,2.66,Plate 4 B12,Plate 4 B12,T4,6,4.483284958167378,6.72,7.28,5.73,9.99,19.638461623299698,12.007198003869945,2.506770192877766,4.880685728085963,2.8057075171920145,1.2465889197139237
25,1,OK,pass,OK,3.02,1.7,1.85,2.72,Plate 4 C1,Plate 4 C1,G4,6,0.7284167636094833,2.98,7.37,1.25,10.42,30.587319827927196,3.529336129195444,1.311958801695508,5.072714431447003,2.97967487864221,1.2317423563746903
25,1,OK,pass,OK,2.26,0,1.26,3.36,Plate 4 C2,Plate 4 C2,G4,6,0.9718958885061136,7.15,6.48,0,10.05,8.811905162328634,3.2352564134162574,1.5761418302547192,1.4244683996335739,1.2005229621383036,0.613730166509578
25,1,OK,pass,OK,2.05,0.95,1.41,3.36,Plate 4 C3,Plate 4 C3,G4,6,1.0643704174829327,8.32,5.34,0,6.58,7.723237073023237,-12.33078922170444,-1.7323049728899633,2.2271522737118064,2.8680859237166727,0.24678728397173622
